"(PDH-CSV 4.0) (","\\DESKTOP-INSGQFC\Memory\Cache Bytes","\\DESKTOP-INSGQFC\Memory\Committed Bytes","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Access Methods\Page Splits/sec","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Buffer Manager\Buffer cache hit ratio","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:General Statistics\User Connections","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Free Memory (KB)","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Maximum Workspace Memory (KB)","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Total Server Memory (KB)","\\DESKTOP-INSGQFC\Processor(_Total)\% Processor Time"
"11/11/2022 04:27:13.223","311001088","9064009728","0","100","1","8320","1303800","208280","15.437485241057114393"
"11/11/2022 04:27:28.219","310071296","9066684416","0","100","1","8232","1303800","208280","12.528671923944866506"
"11/11/2022 04:27:43.213","310185984","9071009792","0","100","1","8176","1303800","208280","12.234678614346083947"
"11/11/2022 04:27:58.216","310554624","9083748352","0","100","1","8720","1303800","208280","11.320441184402273649"
"11/11/2022 04:28:13.221","310665216","9054232576","0","100","1","8872","4800","208280","12.943406969781822369"
"11/11/2022 04:28:28.215","310779904","9065562112","0","100","1","8760","1301040","208280","11.423233313254266719"
"11/11/2022 04:28:43.217","310898688","9067352064","0","100","1","8720","1301040","208280","12.279237841205137727"
"11/11/2022 04:28:58.204","310226944","9085075456","0","100","1","8200","1301040","208280","12.906589893194265528"
"11/11/2022 04:29:13.217","312537088","9137213440","0","100","1","8192","1232760","208280","19.167644195301747345"
"11/11/2022 04:29:28.222","312557568","9119883264","0","100","1","8352","1245600","208280","14.027855357699136718"
"11/11/2022 04:29:43.207","312918016","9124569088","0","100","1","16176","1245600","216480","11.718473927650341793"
"11/11/2022 04:29:58.217","310804480","9142333440","0","100","1","16064","1270680","216480","11.457550700485462869"
"11/11/2022 04:30:13.209","309510144","9135435776","0","100","1","16040","1270680","216480","12.244104726546357398"
"11/11/2022 04:30:28.210","309628928","9112080384","0","100","1","8360","1259520","208280","15.134993355741265475"
"11/11/2022 04:30:43.216","309739520","9103912960","0","100","1","8312","1259520","208280","11.519064502237919001"
"11/11/2022 04:30:58.219","326320128","9202802688","0","100","1","7968","1228080","208280","22.908076888941064198"
"11/11/2022 04:31:13.204","325480448","9231282176","0","100","1","7912","1197120","208280","27.098993562554362313"
"11/11/2022 04:31:28.205","334467072","9286045696","0","100","1","8160","4800","208280","43.154307974492503774"
"11/11/2022 04:31:43.208","341774336","9421520896","0","100","1","8112","984960","208280","51.168617997602652281"
"11/11/2022 04:31:58.221","357093376","9340375040","0","100","1","5288","1101360","210064","44.019862655014009079"
"11/11/2022 04:32:13.218","383074304","9329553408","0","100","1","5264","1092960","210064","39.72753325996622209"
"11/11/2022 04:32:28.213","374026240","9262493696","0","100","1","5224","1146000","210064","38.41696944927499402"
"11/11/2022 04:32:43.220","385495040","9251807232","0","100","1","8488","1130280","208224","32.076880317451326619"
"11/11/2022 04:32:58.213","375242752","9286164480","0","100","1","8360","1102680","208224","35.827639295219462667"
"11/11/2022 04:33:13.226","374792192","9364471808","0","100","1","8336","1077240","208224","81.69554838471732694"
"11/11/2022 04:33:28.219","374542336","9351876608","0","100","1","8288","1232760","208232","99.348654792415828751"
"11/11/2022 04:33:43.217","374042624","9340813312","0","100","1","8480","4800","208232","53.76987238510439937"
"11/11/2022 04:33:58.224","372985856","9198964736","0","100","1","9224","1181520","208232","24.387768912639185004"
"11/11/2022 04:34:13.215","372793344","9198776320","0","100","1","9032","1181520","208232","14.194353630321954185"
"11/11/2022 04:34:28.229","371834880","9196707840","0","100","1","8960","1181520","208232","14.832513912163436842"
"11/11/2022 04:34:43.220","370167808","9207644160","0.46696924405804651759","100","1","19648","1181520","220304","11.114338385332411363"
"11/11/2022 04:34:58.212","368054272","9183043584","0","100","1","8736","1184400","208536","13.338914328095119899"
"11/11/2022 04:35:13.216","355962880","9187037184","0","100","1","8720","1196880","208536","11.759697545856040435"
"11/11/2022 04:35:28.222","343740416","9187831808","0","100","1","8656","1196880","208552","11.571704416720251629"
"11/11/2022 04:35:43.220","331079680","9186877440","0","100","1","8640","1209360","208552","11.129191978295239096"
"11/11/2022 04:35:58.211","319209472","9167831040","0","100","1","8776","1224000","208568","17.099626698871940533"
"11/11/2022 04:36:13.212","307515392","9173807104","0","100","1","8720","1237680","208568","12.103136707950701734"
"11/11/2022 04:36:28.225","301768704","9178173440","0","100","1","8616","1237680","208568","13.774873167199119806"
"11/11/2022 04:36:43.215","295628800","9176309760","0","100","1","8616","1237680","208568","13.141969172881495354"
"11/11/2022 04:36:58.229","293261312","9186537472","0","100","1","8760","4800","208568","15.486366817310770472"
"11/11/2022 04:37:13.220","291254272","9185972224","0","100","1","8720","1237800","208568","15.494750702163106126"
"11/11/2022 04:37:28.214","290643968","9185910784","0","100","1","8648","1237800","208568","11.70880333102176607"
"11/11/2022 04:37:43.229","290762752","9188610048","0","100","1","8608","1237800","208568","14.210950349443507434"
"11/11/2022 04:37:58.227","291336192","9196765184","0","100","1","8520","1237800","208568","13.336173889226188294"
"11/11/2022 04:38:13.226","291708928","9169821696","0","100","1","8744","1247160","208568","15.41120843390953965"
"11/11/2022 04:38:28.215","292102144","9175957504","0","100","1","8656","1247160","208568","13.559540694785354731"
"11/11/2022 04:38:43.221","291434496","9181904896","0","100","1","8592","1247160","208568","12.651069983286811649"
"11/11/2022 04:38:58.210","291549184","9195032576","0","100","1","9120","1247160","208568","13.293602661901882556"
"11/11/2022 04:39:13.215","291852288","9142743040","0","100","1","9232","4800","208520","15.432730375369308362"
"11/11/2022 04:39:28.219","293523456","9159974912","0","100","1","9136","1262160","208536","14.399509703051760923"
"11/11/2022 04:39:43.204","293830656","9172750336","0.066736130079929192882","100","1","17176","1262160","217776","12.3047454416936759"
"11/11/2022 04:39:58.212","293691392","9191723008","0","100","1","16744","1249320","217776","12.054709552847754139"
"11/11/2022 04:40:13.221","293548032","9198297088","0","100","1","16720","1249320","217776","13.499834411068912132"
"11/11/2022 04:40:28.218","293949440","9152417792","0","100","1","9000","1250040","208848","13.330707303691891497"
"11/11/2022 04:40:43.209","294318080","9159409664","0","100","1","8944","1250040","208848","11.312133453295803776"
"11/11/2022 04:40:58.224","294699008","9175347200","0","100","1","8576","1250040","208864","12.603614678429963192"
"11/11/2022 04:41:13.214","294862848","9172226048","0","100","1","8552","1250040","208864","11.08735014876718239"
"11/11/2022 04:41:28.220","294203392","9144119296","0","100","1","8800","4800","208880","13.844112687258203209"
"11/11/2022 04:41:43.218","294580224","9151262720","0","100","1","8744","1254000","208880","11.034809822909085852"
"11/11/2022 04:41:58.211","293638144","9165807616","0","100","1","8624","1254000","208880","11.128874076151330286"
"11/11/2022 04:42:13.212","293031936","9164517376","0","100","1","8616","1254000","208880","11.215695654922175351"
"11/11/2022 04:42:28.227","293433344","9142599680","0","100","1","8560","1254000","208880","12.172786521290912987"
"11/11/2022 04:42:43.222","292769792","9148833792","0","100","1","8736","1256400","208880","14.814420036914842882"
"11/11/2022 04:42:58.207","292630528","9166000128","0","100","1","8632","1256400","208880","11.695853030601865541"
"11/11/2022 04:43:13.217","292474880","9167298560","0","100","1","8608","1256400","208880","13.939135021728821684"
"11/11/2022 04:43:28.227","292851712","9177784320","0","100","1","8544","1256400","208880","13.204766513623400925"
"11/11/2022 04:43:43.212","293220352","9148248064","0","100","1","8760","1252800","208880","16.258973163459355504"
"11/11/2022 04:43:58.227","292548608","9166401536","0","100","1","9440","1252800","208880","13.211663361433812369"
"11/11/2022 04:44:13.216","291880960","9160658944","0","100","1","9176","1252800","208880","12.159464228999761204"
"11/11/2022 04:44:28.209","292040704","9161674752","0","100","1","9160","1252800","208880","14.275716886993905064"
"11/11/2022 04:44:43.215","292417536","9142505472","0","100","1","9008","4800","208528","14.161960389227413515"
"11/11/2022 04:44:58.223","292827136","9157709824","0","100","1","8512","1254480","208568","12.269300969135210622"
"11/11/2022 04:45:13.217","292225024","9159888896","0","100","1","8496","1254480","208568","14.13221307584121611"
"11/11/2022 04:45:28.222","292130816","9160142848","0","100","1","8456","1254480","208584","13.87515784849685474"
"11/11/2022 04:45:43.209","292503552","9158369280","0","100","1","8456","1254480","208584","16.294077464511868669"
"11/11/2022 04:45:58.215","292880384","9142726656","0","100","1","8496","1256280","208648","14.405536680733776578"
"11/11/2022 04:46:13.227","294129664","9147469824","0","100","1","8464","1256280","208664","16.655425465433491894"
"11/11/2022 04:46:28.225","294248448","9153458176","0","100","1","8384","1256280","208672","13.286579186240487616"
"11/11/2022 04:46:43.224","292524032","9160769536","0","100","1","8368","1256280","208672","14.703904580472837438"
"11/11/2022 04:46:58.219","293015552","9141100544","0","100","1","8576","4800","208696","13.345514623242992869"
"11/11/2022 04:47:13.209","292208640","9128267776","0","100","1","8512","1269000","208696","14.980695780729414324"
"11/11/2022 04:47:28.211","292499456","9132224512","0","100","1","8432","1269000","208696","14.831738051684951074"
"11/11/2022 04:47:43.223","292605952","9134399488","0","100","1","8400","1269000","208696","14.675151690063136911"
"11/11/2022 04:47:58.216","291950592","9145790464","0","100","1","8312","1269000","208696","13.51329941105549004"
"11/11/2022 04:48:13.219","292315136","9121669120","0","100","1","8512","1273320","208696","18.037030308983869276"
"11/11/2022 04:48:28.215","292696064","9164152832","0","100","1","8416","1273320","208696","14.561212661699530102"
"11/11/2022 04:48:43.219","292745216","9131352064","0","100","1","8384","1396800","208704","14.643890944423098688"
"11/11/2022 04:48:58.211","293126144","9146392576","0","100","1","9016","1344960","208704","11.64740962691571724"
"11/11/2022 04:49:13.214","291438592","9118650368","0","100","1","8952","1309800","208448","16.582626387789332512"
"11/11/2022 04:49:28.229","292159488","9128480768","0","100","1","8808","1309800","208464","12.130722400792093296"
"11/11/2022 04:49:43.228","292196352","9141542912","0","100","1","17040","1309800","217096","11.425083697144044592"
"11/11/2022 04:49:58.220","290844672","9160110080","0","100","1","16688","1283040","217112","11.67185717782999177"
"11/11/2022 04:50:13.226","291102720","9123905536","0","100","1","16664","6120","217112","14.110778764578613576"
"11/11/2022 04:50:28.221","291487744","9133850624","0","100","1","8928","1271400","208912","14.124303992188046664"
"11/11/2022 04:50:43.209","291602432","9135607808","0","100","1","8896","1271400","208920","11.410939136033281471"
"11/11/2022 04:50:58.220","291184640","9154260992","0","100","1","8544","1284840","208968","11.448920685845143552"
"11/11/2022 04:51:13.206","291037184","9151385600","0","100","1","8520","1284840","208968","13.120034492721710961"
"11/11/2022 04:51:28.212","290365440","9124773888","0","100","1","8808","1291920","208968","14.201320181454180513"
"11/11/2022 04:51:43.226","290922496","9150267392","0","100","1","8760","1291920","208968","14.598717667239647255"
"11/11/2022 04:51:58.224","291065856","9161879552","0","100","1","8648","1291920","208968","11.06998303008268536"
"11/11/2022 04:52:13.223","291758080","9207406592","0","100","1","8616","1216080","208968","18.860895807194221874"
"11/11/2022 04:52:28.210","291807232","9175662592","0","100","1","8800","4800","208968","14.966571669014506085"
"11/11/2022 04:52:43.220","292446208","9173782528","0","100","1","8752","1239000","208968","11.841124356521358862"
"11/11/2022 04:52:58.205","292843520","9194106880","0","100","1","8640","1239000","208968","11.551293909155702977"
"11/11/2022 04:53:13.218","291905536","9191878656","0","100","1","8640","1257360","208968","11.405614041659751123"
"11/11/2022 04:53:28.203","292286464","9180545024","0","100","1","8584","1257360","208968","11.437246957483960585"
"11/11/2022 04:53:43.207","292376576","9157910528","0","100","1","8760","1269720","208968","13.14797814991414171"
"11/11/2022 04:53:58.212","291733504","9170198528","0","100","1","9456","1269720","208968","12.058349512736487696"
"11/11/2022 04:54:13.225","292065280","9163399168","0","100","1","9248","1269720","208968","11.234112086863101254"
"11/11/2022 04:54:28.218","291667968","9164034048","0","100","1","9200","1269720","208968","12.71047485858585091"
"11/11/2022 04:54:43.217","291520512","9141919744","0","100","1","9008","4800","208560","15.462787872219330154"
"11/11/2022 04:54:58.231","291938304","9158991872","0","100","1","8616","1278720","208584","14.372857338826106499"
"11/11/2022 04:55:13.220","292315136","9158426624","0","100","1","8600","1278720","208584","11.228606388570828045"
"11/11/2022 04:55:28.207","292687872","9158721536","0","100","1","8584","1278720","208600","13.16713769043917992"
"11/11/2022 04:55:43.214","292012032","9158504448","0","100","1","8568","1278720","208600","11.339200881348354244"
"11/11/2022 04:55:58.224","291356672","9156931584","0","100","1","8432","1281360","208600","13.614266997480283905"
"11/11/2022 04:56:13.218","290684928","9156440064","0","100","1","8408","1281360","208600","11.043497478768093956"
"11/11/2022 04:56:28.217","291061760","9164402688","0","100","1","8376","1281360","208600","11.442311741803889547"
"11/11/2022 04:56:43.231","291184640","9152323584","0","100","1","8360","1281360","208600","11.199702129385114446"
"11/11/2022 04:56:58.215","291561472","9136640000","0","100","1","8544","1283160","208600","15.327699787387272679"
"11/11/2022 04:57:13.227","290889728","9145253888","0","100","1","8488","1283160","208600","11.148733131285748499"
"11/11/2022 04:57:28.212","291065856","9152864256","0","100","1","8400","1283160","208600","11.213088660621417958"
"11/11/2022 04:57:43.226","291442688","9154940928","0","100","1","8384","1283160","208600","11.284299144589581942"
"11/11/2022 04:57:58.221","290856960","9138122752","0","100","1","8520","4800","208600","12.53397542496057504"
"11/11/2022 04:58:13.209","291233792","9142824960","0","100","1","8488","1285080","208600","13.761061910591232404"
"11/11/2022 04:58:28.218","290586624","9152008192","0","100","1","8384","1285080","208600","12.693321830955085261"
"11/11/2022 04:58:43.204","289652736","9161146368","0","100","1","8336","1271280","208600","13.462060993494173289"
"11/11/2022 04:58:58.213","290291712","9174822912","0","100","1","8232","1271280","208600","11.839284168471920111"
"11/11/2022 04:59:13.226","290668544","9143181312","0","100","1","8496","1282200","208600","16.269325535077328482"
"11/11/2022 04:59:28.222","291528704","9153515520","0","100","1","8400","1282200","208600","12.123336243097815768"
"11/11/2022 04:59:43.220","290779136","9175552000","0","100","1","16576","1265640","217152","12.526785509435534038"
"11/11/2022 04:59:58.219","290910208","9181675520","0","100","1","17184","1265640","217152","13.691866466505963729"
"11/11/2022 05:00:13.210","291287040","9147191296","0","100","1","9000","4800","208456","13.9857778468792322"
"11/11/2022 05:00:28.211","291696640","9153363968","0","100","1","8912","1273560","208472","12.089369277238759537"
"11/11/2022 05:00:43.224","292073472","9154883584","0","100","1","8864","1273560","208472","13.215695600019428113"
"11/11/2022 05:00:58.208","291139584","9174466560","0","100","1","8176","1273560","208552","11.442137382068640505"
"11/11/2022 05:01:13.213","290459648","9172283392","0","100","1","8160","1273560","208552","11.615669507943493954"
"11/11/2022 05:01:28.223","290836480","9150242816","0","100","1","8416","1278240","208560","13.040087723037840917"
"11/11/2022 05:01:43.212","291213312","9154650112","0","100","1","8384","1278240","208568","11.369080943607901446"
"11/11/2022 05:01:58.224","291328000","9174949888","0","96.177492649024316052","1","5216","1264800","209984","11.345507523095255564"
"11/11/2022 05:02:13.223","290656256","9161863168","0","100","1","5200","1264800","209984","11.935746580740813627"
"11/11/2022 05:02:28.208","289976320","9130659840","0","100","1","8296","1262880","208344","15.733492884385446686"
"11/11/2022 05:02:43.215","290357248","9136455680","0","100","1","8264","1262880","208344","11.734762854890156802"
"11/11/2022 05:02:58.217","290480128","9159716864","0","100","1","8128","1262880","208344","10.973737881046275788"
"11/11/2022 05:03:13.231","290856960","9148608512","0","100","1","8096","1262880","208352","11.245802936695037388"
"11/11/2022 05:03:28.219","290185216","9126109184","0","100","1","8264","4800","208352","13.575862046602582112"
"11/11/2022 05:03:43.208","289476608","9133924352","0","100","1","8224","1353000","208352","13.82563301087550478"
"11/11/2022 05:03:58.215","289849344","9148084224","0","100","1","8888","1339440","208352","12.801817782262435941"
"11/11/2022 05:04:13.228","289964032","9147322368","0","100","1","8744","1325520","208352","12.033247716871219524"
"11/11/2022 05:04:28.214","290353152","9147801600","0","100","1","8688","1325520","208352","13.694551820459221148"
"11/11/2022 05:04:43.217","290725888","9132122112","0","100","1","8976","1315680","208464","14.350820305791533116"
"11/11/2022 05:04:58.220","290078720","9148391424","0","100","1","8504","1315680","208496","11.240775581053242149"
"11/11/2022 05:05:13.206","290734080","9148051456","0","100","1","8488","1315680","208504","11.466402279910049344"
"11/11/2022 05:05:28.221","290856960","9148157952","0","100","1","8456","1302480","208504","11.499930863184083307"
"11/11/2022 05:05:43.210","289312768","9129791488","0","100","1","8648","4800","208504","13.137319324622742656"
"11/11/2022 05:05:58.221","289701888","9148436480","0","100","1","8448","1301760","208520","12.081944720235316737"
"11/11/2022 05:06:13.216","289804288","9154248704","0","100","1","8416","1301760","208520","11.480218438252819624"
"11/11/2022 05:06:28.228","289136640","9146626048","0","100","1","8384","1301760","208520","13.445227135476100599"
"11/11/2022 05:06:43.227","289513472","9146204160","0","100","1","8384","1301760","208520","12.17659291832983115"
"11/11/2022 05:06:58.225","289628160","9143156736","0","100","1","8520","1293840","208520","13.730611502203682761"
"11/11/2022 05:07:13.220","289992704","9144774656","0","100","1","8496","1293840","208520","13.025713365867053639"
"11/11/2022 05:07:28.219","290390016","9144877056","0","100","1","8440","1293840","208520","11.299731002199509433"
"11/11/2022 05:07:43.206","289890304","9144733696","0","100","1","8424","1293840","208520","12.019323985460072635"
"11/11/2022 05:07:58.208","289837056","9132142592","0","100","1","8600","4800","208520","13.514466355794640506"
"11/11/2022 05:08:13.210","289165312","9137160192","0","100","1","8544","1293120","208520","11.35005768320129782"
"11/11/2022 05:08:28.217","288755712","9143521280","0","100","1","8464","1293120","208520","11.673106482464490341"
"11/11/2022 05:08:43.232","289136640","9144279040","0","100","1","8440","1293120","208520","12.898223826074850962"
"11/11/2022 05:08:58.219","289251328","9160732672","0","100","1","8984","4800","208528","11.431834266392304045"
"11/11/2022 05:09:13.213","288579584","9134821376","0","100","1","8896","1291680","208344","13.768796364105806873"
"11/11/2022 05:09:28.224","289054720","9158115328","0","100","1","8808","1264560","208344","12.431488103161880687"
"11/11/2022 05:09:43.218","289435648","9163333632","0","100","1","16792","1264560","216704","11.571215086734898847"
"11/11/2022 05:09:58.217","289841152","9177694208","0","100","1","16408","1264560","216720","11.607719967429741104"
"11/11/2022 05:10:13.224","289169408","9141948416","0","100","1","8744","1281360","208520","14.907587114006283002"
"11/11/2022 05:10:28.208","288501760","9149591552","0","100","1","8664","1281360","208520","12.83864788212189012"
"11/11/2022 05:10:43.224","288612352","9152090112","0","100","1","8632","1281360","208520","11.498681956582124997"
"11/11/2022 05:10:58.221","288997376","9168760832","0","100","1","8304","1281360","208528","11.544899204043623797"
"11/11/2022 05:11:13.219","289370112","9138520064","0","100","1","8552","4800","208568","15.498554688318321837"
"11/11/2022 05:11:28.209","289767424","9146249216","0","100","1","8456","1285800","208568","12.024971872674040441"
"11/11/2022 05:11:43.219","289095680","9150885888","0","100","1","8408","1285800","208568","11.296926053414091839"
"11/11/2022 05:11:58.210","289472512","9164578816","0","100","1","8352","1285800","208600","12.172953037200572979"
"11/11/2022 05:12:13.225","289845248","9163476992","0","100","1","8336","1285800","208600","12.622651831383336685"
"11/11/2022 05:12:28.213","290238464","9142358016","0","100","1","8528","1284240","208600","14.216115708382071503"
"11/11/2022 05:12:43.228","290353152","9154121728","0","100","1","8480","1284240","208600","11.831590193840501257"
"11/11/2022 05:12:58.221","288636928","9160003584","0","100","1","8368","1284240","208600","11.173739856460551678"
"11/11/2022 05:13:13.220","289013760","9160687616","0","100","1","8328","1284240","208600","11.791926860430201884"
"11/11/2022 05:13:28.210","289382400","9133592576","0","100","1","8552","4800","208600","15.252936373800963565"
"11/11/2022 05:13:43.225","289497088","9141448704","0","100","1","8504","1283520","208600","14.224687903533684619"
"11/11/2022 05:13:58.214","289869824","9160826880","0","100","1","8960","1283520","208600","12.415043770009004831"
"11/11/2022 05:14:13.217","289202176","9160089600","0","100","1","8952","1283520","208600","14.680860655838456452"
"11/11/2022 05:14:28.224","289570816","9163313152","0","100","1","8912","1283520","208600","12.584444639629776219"
"11/11/2022 05:14:43.223","289947648","9150906368","0","100","1","16952","1284480","216800","15.528176470689025734"
"11/11/2022 05:14:58.220","290324480","9166614528","0","100","1","16448","1284480","216848","11.845778859295041485"
"11/11/2022 05:15:13.206","290705408","9168261120","0","100","1","16424","1284480","216848","11.378119305866917443"
"11/11/2022 05:15:28.213","289292288","9168580608","0","100","1","16392","1284480","216848","11.342358726611012187"
"11/11/2022 05:15:43.227","289148928","9139101696","0","100","1","8728","1280040","208648","14.362208678377086812"
"11/11/2022 05:15:58.225","291385344","9236619264","0","100","1","8560","1209000","208664","16.772228744911089393"
"11/11/2022 05:16:13.211","289193984","9221771264","0","100","1","8456","1238520","208688","15.784867854955297872"
"11/11/2022 05:16:28.219","289308672","9220067328","0","100","1","8424","1238520","208696","11.279290239817962416"
"11/11/2022 05:16:43.215","289619968","9203544064","0","100","1","8680","4800","208696","18.480923729935728517"
"11/11/2022 05:16:58.224","290668544","9220939776","0","100","1","8592","1234440","208704","12.8932891484815908"
"11/11/2022 05:17:13.211","290758656","9207717888","0","100","1","8560","1234440","208704","13.165580850967806725"
"11/11/2022 05:17:28.219","290881536","9203351552","0","100","1","8496","1247880","208704","12.926688386733886205"
"11/11/2022 05:17:43.216","290209792","9202126848","0","100","1","8440","1247880","208704","13.652160394594625714"
"11/11/2022 05:17:58.225","289562624","9198592000","0","100","1","8592","1254960","208704","15.233315226454690716"
"11/11/2022 05:18:13.210","289607680","9190416384","0","100","1","8552","1254960","208704","14.783865162598052834"
"11/11/2022 05:18:28.225","289742848","9189470208","0","100","1","8504","1254960","208704","12.145090601289421528"
"11/11/2022 05:18:43.220","289763328","9191399424","0","100","1","8488","1314120","208704","13.135100751058415014"
"11/11/2022 05:18:58.218","289890304","9172996096","0","100","1","8440","4800","208224","15.980289072910579762"
"11/11/2022 05:19:13.205","290004992","9182359552","0","100","1","8424","1275600","208224","12.239638218964410399"
"11/11/2022 05:19:28.213","290279424","9186541568","0","100","1","8328","1275600","208240","14.436857256439928676"
"11/11/2022 05:19:43.220","290660352","9197121536","0","100","1","16304","1275600","216584","12.306871422003752059"
"11/11/2022 05:19:58.207","291024896","9211678720","0","100","1","16216","1275600","216584","13.634883150800259699"
"11/11/2022 05:20:13.217","290357248","9178677248","0","100","1","8560","1263360","208384","16.148891606894089534"
"11/11/2022 05:20:28.218","290480128","9185873920","0","100","1","8456","1263360","208384","13.11746095488041064"
"11/11/2022 05:20:43.213","289955840","9178951680","0","100","1","8424","1263360","208384","11.869890944119044107"
"11/11/2022 05:20:58.218","289611776","9194647552","0","100","1","8344","1263360","208384","13.950088581941933796"
"11/11/2022 05:21:13.209","289988608","9166032896","0","100","1","8568","1274280","208384","15.234258793021526301"
"11/11/2022 05:21:28.212","290426880","9172353024","0","100","1","8480","1274280","208384","12.013536955302917875"
"11/11/2022 05:21:43.225","290004992","9172557824","0","100","1","8440","1274280","208384","13.846759933264641163"
"11/11/2022 05:21:58.224","289873920","9184350208","0","100","1","8984","1274280","208384","13.496072466752206509"
"11/11/2022 05:22:13.218","290242560","9156186112","0","100","1","9032","4800","208384","15.89337940263458826"
"11/11/2022 05:22:28.204","289644544","9170706432","0","100","1","8960","1274160","208384","12.975661081224698634"
"11/11/2022 05:22:43.217","290033664","9167147008","0","100","1","8920","1274160","208384","11.913069186184932491"
"11/11/2022 05:22:58.225","289366016","9179131904","0","100","1","8448","1274160","208384","13.863481806501409821"
"11/11/2022 05:23:13.224","289484800","9179328512","0","100","1","8432","1274160","208384","11.803046545907779574"
"11/11/2022 05:23:28.223","289878016","9159409664","0","100","1","8600","1274640","208384","15.685576420024261779"
"11/11/2022 05:23:43.208","290258944","9161068544","0","100","1","8568","1274640","208384","13.481227872924472777"
"11/11/2022 05:23:58.221","290369536","9176653824","0","100","1","8448","1274640","208384","11.350561309159779455"
"11/11/2022 05:24:13.208","291012608","9175359488","0","100","1","8424","1274640","208384","13.035828199749200706"
"11/11/2022 05:24:28.219","290332672","9154019328","0","100","1","8616","4800","208384","14.908710959154824138"
"11/11/2022 05:24:43.209","290709504","9172570112","0","100","1","16400","1285440","216584","14.149466900298001804"
"11/11/2022 05:24:58.220","290082816","9189126144","0","100","1","16240","1285440","216584","12.290784523694620489"
"11/11/2022 05:25:13.219","290197504","9187758080","0","100","1","16224","1285440","216584","11.388641037166236103"
"11/11/2022 05:25:28.219","290574336","9190801408","0","100","1","16184","1285440","216584","11.583014092820986818"
"11/11/2022 05:25:43.213","289898496","9166663680","0","100","1","8528","1281480","208384","14.723056676164203438"
"11/11/2022 05:25:58.222","290287616","9174458368","0","100","1","8344","1281480","208384","11.276929297311866662"
"11/11/2022 05:26:13.208","290402304","9159663616","0","100","1","8264","1281480","208400","11.897379241764383551"
"11/11/2022 05:26:28.208","290779136","9159778304","0","100","1","8216","1281480","208400","11.133187684614643587"
"11/11/2022 05:26:43.241","291151872","9139662848","0","100","1","8480","1287720","208400","13.545523258717395265"
"11/11/2022 05:26:58.216","290488320","9157177344","0","100","1","8360","1287720","208400","12.614921092853458973"
"11/11/2022 05:27:13.224","290074624","9157169152","0","100","1","8336","1287720","208400","11.728212100577406929"
"11/11/2022 05:27:28.217","290185216","9156825088","0","100","1","8280","1287720","208400","13.450856053382976185"
"11/11/2022 05:27:43.225","290562048","9140432896","0","100","1","8464","4800","208400","14.483642184648569895"
"11/11/2022 05:27:58.218","290926592","9160433664","0","100","1","8352","1290840","208400","16.577647808826178277"
"11/11/2022 05:28:13.216","290258944","9158991872","0","100","1","8328","1290840","208400","13.657194662903249238"
"11/11/2022 05:28:28.227","290369536","9158537216","0","100","1","8264","1290840","208400","13.06255683902920417"
"11/11/2022 05:28:43.212","290750464","9159041024","0","100","1","8240","1290840","208400","14.455286485370654859"
"11/11/2022 05:28:58.226","291123200","9167589376","0","100","1","9040","1290720","208400","13.934500204176092808"
"11/11/2022 05:29:13.222","291483648","9164165120","0","100","1","8848","1275480","208400","14.051787500255075614"
"11/11/2022 05:29:28.208","291577856","9168850944","0","100","1","8688","1275480","208400","12.039871220778476157"
"11/11/2022 05:29:43.223","289918976","9183641600","0","100","1","16520","1275480","216600","13.263979526324821023"
"11/11/2022 05:29:58.218","290398208","9155629056","0","100","1","8696","4800","208400","15.82122888158838947"
"11/11/2022 05:30:13.215","292122624","9159815168","0","100","1","8656","1270320","208400","13.613633741539066691"
"11/11/2022 05:30:28.225","292777984","9165475840","0","100","1","8584","1270320","208400","14.422567584966961007"
"11/11/2022 05:30:43.214","292356096","9164210176","0","100","1","8560","1270320","208400","14.309032236650176984"
"11/11/2022 05:30:58.217","292474880","9177825280","0","100","1","8112","1270320","208416","13.47079561297727146"
"11/11/2022 05:31:13.228","292614144","9156460544","0","100","1","8256","1277880","208432","16.181387954952995756"
"11/11/2022 05:31:28.222","292995072","9154883584","0","100","1","8160","1277880","208432","12.320489551909918902"
"11/11/2022 05:31:43.211","293376000","9153679360","0","100","1","8152","1277880","208432","13.579655514204258537"
"11/11/2022 05:31:58.220","293531648","9169965056","0","96.177492649024316052","1","5296","1277880","210168","13.662525105620792587"
"11/11/2022 05:32:13.212","291815424","9146900480","0","100","1","8216","1263360","207680","15.316633917790268171"
"11/11/2022 05:32:28.227","292184064","9148645376","0","100","1","8128","1263360","207680","13.62788331354308724"
"11/11/2022 05:32:43.222","292573184","9150414848","0","100","1","8080","1263360","207680","13.008304539043113124"
"11/11/2022 05:32:58.211","292687872","9166381056","0","100","1","7976","1263360","207688","11.363232730973571449"
"11/11/2022 05:33:13.218","293072896","9140854784","0","100","1","8184","4800","207688","12.228482277055196192"
"11/11/2022 05:33:28.205","292397056","9148633088","0","100","1","8088","1259880","207688","12.672953683791233104"
